Expt,Plate,Well,Strain,Rep,EvoTemp,AssayTemp,EvoLight,AssayLight,TargetOchConc,VolOch,VolK,VolPredFSW,D1Date,Pred,,D1OchPop,D2OchPop,D3OchPop,D4OchPop,,D1PredPop,D2PredPop,D3PredPop,D4PredPop,,ScopeCounter,,D1FSC,D2FSC,D3FSC,D4FSC,,D1RedF,D2RedF,D3RedF,D4RedF,,OchGrowthRate,OchCntrlGrowthRate,GrazingRate,MeanOch,OchCellsEaten,MeanOmarina,OchperOmarinaperday,OmarinaGrowthRate,Notes
13,3,B1,1393,C,18,18,50,50,50000,1.4,2.1,1.5,10/4/22,Control,,24985.95574,26950.77709,28858.67405,29511.0629,,0,0,0,0,,MD,,8712.923239,9161.677772,9026.493697,9000.361247,,4712.347426,4980.751473,5328.547738,6162.092299,,,,,,,,,,
13,3,B2,1393,C,18,18,50,50,75000,2.1,1.4,1.5,10/4/22,Control,,35918.9227,39929.14701,42463.19843,46038.84003,,0,0,0,0,,MD,,9220.122924,9109.875473,9096.270556,9040.999361,,5151.377106,5107.768109,5362.060013,6090.144242,,,,,,,,,,
13,3,C1,1393,C,18,18,50,50,100000,2.8,0.7,1.5,10/4/22,Control,,49805.8667,54356.5232,55700.80664,60642.9814,,0,0,0,0,,MD,,8974.510936,9119.034567,9136.19711,9158.734194,,4809.515957,5021.833826,5257.100289,5882.096157,,,,,,,,,,
13,3,C2,1393,C,18,18,50,50,125000,3.4,0.1,1.5,10/4/22,Control,,59176.01101,68754.16486,67343.78915,77767.5573,,0,0,0,0,,MD,,9097.176227,9110.280962,9241.603827,9132.36821,,4717.966781,4902.271361,5179.622973,5995.806059,,,,,,,,,,
13,3,A3,1393,C,18,18,50,50,0,0,3.5,1.5,10/4/22,O.marina,,369.0719737,255.5583725,170.4252405,284.0601069,,1200,850,2610,2480,,MD,,8535.224645,6820.310662,8004.551475,5531.425247,,1493.926356,2077.741598,2802.678643,2600.44912,,,,,,,,,,
13,3,A4,1393,C,18,18,50,50,25000,0.7,2.8,1.5,10/4/22,O.marina,,10391.42291,4202.801252,1363.362673,596.4834593,,1120,2010,2960,2550,,MD,,9295.975107,10018.23789,11026.44718,8682.871633,,4294.985917,4177.071085,3478.908212,2385.569011,,,,,,,,,,
13,3,B3,1393,C,18,18,50,50,50000,1.4,2.1,1.5,10/4/22,O.marina,,22601.20689,11529.75186,5623.634533,1931.403743,,1190,2040,2050,2630,,MD,,9544.995415,9536.847052,10525.27919,11068.83343,,4651.814416,4975.516173,4101.155914,4830.627111,,,,,,,,,,
13,3,B4,1393,C,18,18,50,50,75000,2.1,1.4,1.5,10/4/22,O.marina,,34016.76628,18885.98296,12553.45824,4516.012671,,1280,1510,2990,2520,,MD,,9250.199052,9381.018845,10138.42292,13189.42665,,4648.325004,4894.819382,4294.525444,4260.857243,,,,,,,,,,
13,3,C3,1393,C,18,18,50,50,100000,2.8,0.7,1.5,10/4/22,O.marina,,44923.65035,31553.44009,24312.64912,12383.99646,,1270,1800,2150,2640,,MD,,9155.487141,9327.436909,9613.979129,11337.63262,,4641.375073,5087.865168,4917.735081,5308.508801,,,,,,,,,,
13,3,C4,1393,C,18,18,50,50,125000,3.4,0.1,1.5,10/4/22,O.marina,,57958.52489,40784.58458,30108.83307,17723.96988,,1570,1590,2290,2560,,MD,,9238.252639,9346.451719,9501.483932,10507.88151,,4786.544315,4972.529651,5050.58282,5344.037602,,,,,,,,,,
13,4,A1,1393,D,18,18,50,50,0,0,3.5,1.5,10/4/22,Control,,170.3497535,198.7463693,0,56.78591058,,0,0,0,0,,MH,,4874.714448,3010.784163,0,3646.996156,,688.8764246,837.8406057,0,565.6895282,,,,,,,,,,
13,4,A2,1393,D,18,18,50,50,25000,0.7,2.8,1.5,10/4/22,Control,,20157.3433,19227.59658,19398.62775,19142.66317,,0,0,0,0,,MH,,9664.120409,9560.021404,9771.829586,9552.413445,,4421.544803,4386.013629,4698.984601,5195.235934,,,,,,,,,,
13,4,B1,1393,D,18,18,50,50,50000,1.4,2.1,1.5,10/4/22,Control,,37845.41762,37175.94415,38965.03976,40129.84329,,0,0,0,0,,MH,,10072.11504,9831.751266,9824.174766,9714.337636,,4596.989049,4505.957223,4745.738319,5196.058149,,,,,,,,,,
13,4,B2,1393,D,18,18,50,50,75000,2.1,1.4,1.5,10/4/22,Control,,58346.65065,59837.85103,57937.12495,56374.61734,,0,0,0,0,,MH,,9826.998946,9841.138737,9878.711788,9730.75851,,4616.86397,4476.902344,4807.335236,5072.46944,,,,,,,,,,
13,4,C1,1393,D,18,18,50,50,100000,2.8,0.7,1.5,10/4/22,Control,,78761.96908,77896.68918,77359.56539,82414.51616,,0,0,0,0,,MH,,9983.650611,9956.965121,9792.010991,9862.310125,,4817.490232,4609.476971,4709.945149,5022.660066,,,,,,,,,,
13,4,C2,1393,D,18,18,50,50,125000,3.4,0.1,1.5,10/4/22,Control,,94296.2747,98041.00343,96143.66505,96449.52317,,0,0,0,0,,MH,,9824.204845,9843.625415,9760.159797,9751.287979,,4587.584531,4492.677157,4689.252237,5174.151624,,,,,,,,,,
13,4,A3,1393,D,18,18,50,50,0,0,3.5,1.5,10/4/22,O.marina,,170.3384602,198.7657723,56.79808943,312.4244053,,1800,2120,3000,2530,,MH,,8412.161558,4528.238856,2410.967191,9483.623713,,2245.864996,1520.378527,697.4108397,3316.991896,,,,,,,,,,
13,4,A4,1393,D,18,18,50,50,25000,0.7,2.8,1.5,10/4/22,O.marina,,17205.08726,9569.75972,5822.127834,2470.797771,,1650,2040,2400,2920,,MH,,10295.71468,10530.12755,10582.1988,10949.18861,,4234.439951,4451.614966,4327.19793,3842.364372,,,,,,,,,,
13,4,B3,1393,D,18,18,50,50,50000,1.4,2.1,1.5,10/4/22,O.marina,,35688.8674,24450.29414,18857.72136,8747.006975,,1530,2100,2740,2590,,MH,,9999.324473,10317.77396,10585.07305,10932.61277,,4370.857216,4514.778894,4743.703116,5417.595553,,,,,,,,,,
13,4,B4,1393,D,18,18,50,50,75000,2.1,1.4,1.5,10/4/22,O.marina,,52924.51345,42371.61385,32347.37912,21783.31517,,1210,2060,2220,2460,,MH,,10081.26765,9933.354337,10229.9038,10213.19134,,4636.955643,4758.302909,4779.282152,5452.906776,,,,,,,,,,
13,4,C3,1393,D,18,18,50,50,100000,2.8,0.7,1.5,10/4/22,O.marina,,76466.65126,62420.95936,52514.69446,37262.35425,,1470,1920,1920,2180,,MH,,10074.40482,10020.11286,9921.396273,10192.58885,,4565.293807,4606.36709,4794.822309,5519.804251,,,,,,,,,,
13,4,C4,1393,D,18,18,50,50,125000,3.4,0.1,1.5,10/4/22,O.marina,,93375.75293,79176.13448,66854.86037,47203.63479,,1530,1680,1850,1670,,MH,,9880.184284,9894.637415,10039.08931,9936.720845,,4567.043435,4633.582334,4824.226595,5261.25349,,,,,,,,,,
13,5,A1,1393,E,18,18,50,50,0,0,3.5,1.5,10/4/22,Control,,85.16745217,28.39420501,85.17648676,227.1390923,,0,0,0,0,,MH,,4445.4072,3165.944532,5666.607833,5272.784927,,675.2920163,657.6565116,983.5737089,3005.998432,,,,,,,,,,
13,5,A2,1393,E,18,18,50,50,25000,0.6,2.9,1.5,10/4/22,Control,,24472.20732,26296.37261,27888.42855,25985.4559,,0,0,0,0,,MH,,10450.549,10248.34339,10485.52142,10404.44902,,4034.429269,3897.071224,4146.692287,4708.93513,,,,,,,,,,
13,5,B1,1393,E,18,18,50,50,50000,1.2,2.3,1.5,10/4/22,Control,,52466.62871,55347.64521,51147.76206,54269.59431,,0,0,0,0,,MH,,10598.93749,10273.8385,10406.95644,10108.0546,,3983.981951,3937.215486,4203.361488,4809.44223,,,,,,,,,,
13,5,B2,1393,E,18,18,50,50,75000,1.8,1.7,1.5,10/4/22,Control,,73931.41756,78290.26737,79429.97623,83999.65708,,0,0,0,0,,MH,,10673.92194,10340.78947,10385.88556,10228.93468,,4138.02435,4031.810701,4302.193731,4962.182461,,,,,,,,,,
13,5,C1,1393,E,18,18,50,50,100000,2.4,1.1,1.5,10/4/22,Control,,101296.0774,102207.1301,104024.5035,109651.0276,,0,0,0,0,,MH,,10650.8233,10337.62793,10324.6753,10093.53746,,4226.0336,3915.291324,4195.467202,4716.809109,,,,,,,,,,
13,5,C2,1393,E,18,18,50,50,125000,3,0.5,1.5,10/4/22,Control,,128784.0523,134891.218,131141.5705,135687.2206,,0,0,0,0,,MH,,10477.07164,10207.06559,10361.39926,10183.23869,,4231.793116,4048.168801,4282.285368,4618.92023,,,,,,,,,,
13,5,A3,1393,E,18,18,50,50,0,0,3.5,1.5,10/4/22,O.marina,,170.342737,482.7311772,141.9896139,312.4047435,,1170,2050,1870,2160,,MH,,7515.566139,6592.991876,4204.658294,9339.540577,,1398.948679,2288.232237,737.697875,1882.740668,,,,,,,,,,
13,5,A4,1393,E,18,18,50,50,25000,0.6,2.9,1.5,10/4/22,O.marina,,22883.55983,12040.50521,7639.317158,3549.787427,,1150,2360,2110,1820,,MH,,10935.23264,10909.96367,11148.56653,11621.59895,,3828.374008,4216.075913,4548.337289,4596.060738,,,,,,,,,,
13,5,B3,1393,E,18,18,50,50,50000,1.2,2.3,1.5,10/4/22,O.marina,,49601.98908,33254.04265,21582.00109,13943.85619,,1700,2000,1710,2000,,MH,,10803.88399,10603.18861,10845.23167,10889.19034,,4154.952034,4100.164363,4226.258253,4942.757404,,,,,,,,,,
13,5,B4,1393,E,18,18,50,50,75000,1.8,1.7,1.5,10/4/22,O.marina,,74162.18997,57648.04352,49469.69799,36666.49851,,1240,1580,1580,1570,,MH,,10740.74808,10577.15888,10531.86249,10251.52376,,4153.449929,3954.620755,4317.671139,4879.823037,,,,,,,,,,
13,5,C3,1393,E,18,18,50,50,100000,2.4,1.1,1.5,10/4/22,O.marina,,101164.9557,87138.60721,77213.73415,61311.99765,,1470,1540,1410,1410,,MH,,10629.79198,10411.95064,10311.59418,10065.41135,,4215.72279,4192.516141,4357.182851,4817.044998,,,,,,,,,,
13,5,C4,1393,E,18,18,50,50,125000,3,0.5,1.5,10/4/22,O.marina,,127376.1316,115216.8634,96922.46142,88251.18654,,1210,1440,1540,1280,,MH,,10708.18775,10248.18649,10322.11928,10214.02764,,4128.686714,4033.656767,4150.791395,4898.817091,,,,,,,,,,
13,6,A1,1393,F,18,18,50,50,0,0,3.5,1.5,10/4/22,Control,,141.9469149,85.1773759,141.955805,227.1314667,,0,0,0,0,,MH,,3625.915484,5757.124041,4357.957968,5309.977116,,643.5190688,3008.850626,607.8836162,2682.925395,,,,,,,,,,
13,6,A2,1393,F,18,18,50,50,25000,0.5,3,1.5,10/4/22,Control,,25012.07656,25613.75544,25415.19421,26379.64551,,0,0,0,0,,MH,,9433.407413,9250.073046,9251.902015,9444.377388,,4166.725923,4243.498529,4212.627874,4332.876205,,,,,,,,,,
13,6,B1,1393,F,18,18,50,50,50000,1,2.5,1.5,10/4/22,Control,,50110.42745,51795.09261,50147.22223,54689.05964,,0,0,0,0,,MH,,9561.560056,9376.954893,9340.352817,9192.406947,,4351.30555,3969.666231,4188.981057,4731.295998,,,,,,,,,,
13,6,B2,1393,F,18,18,50,50,75000,1.6,1.9,1.5,10/4/22,Control,,82279.83623,85276.62014,83228.41672,87906.03718,,0,0,0,0,,MH,,9572.822306,9371.220455,9482.094129,9362.593514,,4368.619409,4294.991468,4367.561431,4833.819642,,,,,,,,,,
13,6,C1,1393,F,18,18,50,50,100000,2.1,1.4,1.5,10/4/22,Control,,111083.5572,110206.3538,109583.4867,112777.7326,,0,0,0,0,,MH,,9529.476575,9232.670558,9645.393789,9380.620429,,4355.770596,4191.143106,4425.160739,4786.458462,,,,,,,,,,
13,6,C2,1393,F,18,18,50,50,125000,2.6,0.9,1.5,10/4/22,Control,,131213.2716,130963.3418,131644.384,135781.7483,,0,0,0,0,,MH,,9487.536828,9197.728227,9396.188727,9378.896107,,4397.279791,4140.660137,4432.621581,4773.594646,,,,,,,,,,
13,6,A3,1393,F,18,18,50,50,0,0,3.5,1.5,10/4/22,O.marina,,369.0836353,227.1654975,198.7957814,340.785363,,960,2050,2360,1650,,MH,,6829.241992,6950.873844,10818.76052,7642.784731,,1491.961724,1597.300964,4249.609573,2377.233439,,,,,,,,,,
13,6,A4,1393,F,18,18,50,50,25000,0.5,3,1.5,10/4/22,O.marina,,21890.0236,9626.920272,5594.250291,2555.823869,,1310,1670,1960,1330,,MH,,9626.414757,9793.441751,10760.72775,10968.20639,,4308.13674,4305.362169,3855.897325,3814.026514,,,,,,,,,,
13,6,B3,1393,F,18,18,50,50,50000,1,2.5,1.5,10/4/22,O.marina,,47841.34679,31095.93604,23939.57726,15391.87829,,1400,1690,1380,1320,,MH,,9825.221015,9623.635645,9774.018311,10076.61153,,4141.612051,4034.699851,4307.15279,4373.525807,,,,,,,,,,
13,6,B4,1393,F,18,18,50,50,75000,1.6,1.9,1.5,10/4/22,O.marina,,73171.14373,63157.67533,51287.63268,43535.8584,,1170,1780,1080,830,,MH,,9718.237257,9511.125458,9512.740268,9501.036385,,4231.840028,4210.877502,4311.341444,4728.247628,,,,,,,,,,
13,6,C3,1393,F,18,18,50,50,100000,2.1,1.4,1.5,10/4/22,O.marina,,106434.4995,92427.56345,79204.77925,72961.11962,,1350,1540,1450,1060,,MH,,9669.699397,9445.205551,9595.748448,9431.071149,,4331.01923,4259.539029,4610.248331,5041.672554,,,,,,,,,,
13,6,C4,1393,F,18,18,50,50,125000,2.6,0.9,1.5,10/4/22,O.marina,,126173.907,117531.7179,98011.56233,95481.80373,,1510,1890,1290,980,,MH,,9618.001635,9314.998951,9526.429519,9338.784496,,4370.331568,4270.780641,4417.109162,4943.5506,,,,,,,,,,
14,1,A1,1391,A,24,18,50,50,0,0,3.5,1.5,10/11/22,Control,,113.552855,28.3924346,28.39205011,198.7432854,,0,0,0,0,,MD,,2288.064911,15674.74352,5729.984386,4443.458766,,2312.159472,909.7521726,656.3184176,4024.453692,,,,,,,,,,
14,1,A2,1391,A,24,18,50,50,25000,0.4,3.1,1.5,10/11/22,Control,,25521.68811,26580.41822,33994.32804,44726.82935,,0,0,0,0,,MD,,5677.396346,7487.763177,8311.296307,9854.492335,,5195.887253,5063.096156,4843.485083,5096.703169,,,,,,,,,,
14,1,B1,1391,A,24,18,50,50,50000,0.7,2.8,1.5,10/11/22,Control,,44541.97435,45548.95711,55830.63128,81782.90208,,0,0,0,0,,MD,,5530.328759,6811.910492,7989.421639,9015.15368,,5167.224388,4886.280002,4737.238122,4793.170576,,,,,,,,,,
14,1,B2,1391,A,24,18,50,50,75000,1.1,2.4,1.5,10/11/22,Control,,69808.54746,78913.59643,96084.91554,145064.4966,,0,0,0,0,,MD,,5535.952489,6438.258253,7441.97674,7643.201192,,5147.762668,4810.92347,4621.172536,4432.338003,,,,,,,,,,
14,1,C1,1391,A,24,18,50,50,100000,1.5,2,1.5,10/11/22,Control,,102223.0144,95536.37125,122542.8676,174832.4418,,0,0,0,0,,MD,,5497.319717,6307.311881,7104.037665,7368.21028,,5202.498486,4837.455592,4591.398799,4339.680823,,,,,,,,,,
14,1,C2,1391,A,24,18,50,50,125000,1.8,1.6,1.5,10/11/22,Control,,119968.0912,119988.7365,161850.1104,238248.4591,,0,0,0,0,,MD,,5532.145468,6052.346022,6611.841636,6183.929507,,5224.318157,4726.504502,4502.974575,4079.884585,,,,,,,,,,
14,1,A3,1391,A,24,18,50,50,0,0,3.5,1.5,10/11/22,O.marina,,198.7251202,85.18427342,482.7706814,198.8040846,,510,1960,2470,2440,,MD,,5422.707924,5670.059853,10143.02369,6084.939351,,2306.911737,4698.148467,4112.327499,4394.092206,,,,,,,,,,
14,1,A4,1391,A,24,18,50,50,25000,0.4,3.1,1.5,10/11/22,O.marina,,22286.03027,9853.195028,5736.299467,3407.849783,,350,1720,3540,2570,,MD,,6245.855241,7733.840918,9462.815529,9379.263427,,4778.622116,5017.324607,4636.189279,4789.13402,,,,,,,,,,
14,1,B3,1391,A,24,18,50,50,50000,0.7,2.8,1.5,10/11/22,O.marina,,40995.06698,18484.98733,10393.58401,6900.852969,,1110,3780,2830,3580,,MD,,5945.827024,7683.25367,8747.438131,10237.58968,,5038.508592,5006.816642,4695.543409,4940.181033,,,,,,,,,,
14,1,B4,1391,A,24,18,50,50,75000,1.1,2.4,1.5,10/11/22,O.marina,,69925.00312,32172.33175,18514.8396,11387.37745,,1130,2450,3700,2260,,MD,,5756.946715,7441.410461,8351.864483,9802.061772,,5051.413734,4827.099884,4569.358508,4890.204322,,,,,,,,,,
14,1,C3,1391,A,24,18,50,50,100000,1.5,2,1.5,10/11/22,O.marina,,98597.58122,47448.33646,31464.95171,20418.05462,,1700,3110,3120,4160,,MD,,5672.849392,7505.988618,8442.533579,10164.36906,,5099.260056,4897.390701,4482.339927,4604.587096,,,,,,,,,,
14,1,C4,1391,A,24,18,50,50,125000,1.8,1.6,1.5,10/11/22,O.marina,,123242.6498,65931.8463,46202.70329,32826.88714,,2030,3390,3240,3240,,MD,,5632.391612,7016.601288,8131.944431,9540.385897,,5127.788503,4764.061022,4467.257076,4513.833915,,,,,,,,,,
14,2,A1,1391,B,24,18,50,50,0,0,3.5,1.5,10/11/22,Control,,113.5571795,85.17639063,28.39160155,85.17355511,,0,0,0,0,,MD,,1954.969651,4203.923098,5390.711141,8079.19229,,4122.620889,994.8173894,5174.190235,940.7733211,,,,,,,,,,
14,2,A2,1391,B,24,18,50,50,25000,0.4,3.1,1.5,10/11/22,Control,,23307.95958,29419.65857,43107.21961,67380.70324,,0,0,0,0,,MD,,6595.550431,7752.884101,8112.994877,7992.859335,,4968.599433,4763.90407,4626.876281,4755.387162,,,,,,,,,,
14,2,B1,1391,B,24,18,50,50,50000,0.8,2.7,1.5,10/11/22,Control,,49625.64939,58635.78701,79841.03532,127352.7049,,0,0,0,0,,MD,,6611.422878,7193.566962,7325.487913,6134.240012,,5064.166325,4624.551878,4390.179788,4243.847877,,,,,,,,,,
14,2,B2,1391,B,24,18,50,50,75000,1.2,2.3,1.5,10/11/22,Control,,71286.62548,88284.24481,124091.3889,181286.7405,,0,0,0,0,,MD,,6595.828027,7095.682645,6894.748095,5647.243951,,5033.559083,4633.113323,4274.321241,4023.51585,,,,,,,,,,
14,2,C1,1391,B,24,18,50,50,100000,1.6,1.9,1.5,10/11/22,Control,,97063.77569,115307.4253,160009.1899,229023.4895,,0,0,0,0,,MD,,6554.703975,6842.23773,6060.785261,4889.520527,,5080.743714,4607.962023,3973.481826,3615.895397,,,,,,,,,,
14,2,C2,1391,B,24,18,50,50,125000,2,1.5,1.5,10/11/22,Control,,122546.2002,135787.3667,190536.9687,236428.4056,,0,0,0,0,,MD,,6462.407835,6621.669847,5807.720392,4837.179344,,5070.694822,4514.263863,3907.559355,3465.455138,,,,,,,,,,
14,2,A3,1391,B,24,18,50,50,0,0,3.5,1.5,10/11/22,O.marina,,340.6847052,198.764202,482.7313134,539.5567265,,800,3260,3890,2140,,MD,,7058.981246,7939.296924,6162.706526,5364.138003,,3364.077243,3691.913746,3369.86653,3278.264082,,,,,,,,,,
14,2,A4,1391,B,24,18,50,50,25000,0.4,3.1,1.5,10/11/22,O.marina,,20242.4752,9030.001787,6957.267272,3691.723711,,1570,3460,4030,3090,,MD,,7092.860021,8249.239891,8467.147438,9864.530976,,4817.86795,4745.360101,4378.69652,5114.893008,,,,,,,,,,
14,2,B3,1391,B,24,18,50,50,50000,0.8,2.7,1.5,10/11/22,O.marina,,49144.89173,21806.9771,13573.75894,10989.56816,,1270,3000,2480,2190,,MD,,7122.839393,7908.294668,8201.006119,8637.949167,,4978.665937,4609.389026,4265.918496,4617.458798,,,,,,,,,,
14,2,B4,1391,B,24,18,50,50,75000,1.2,2.3,1.5,10/11/22,O.marina,,73022.39573,34016.99664,26467.04328,18883.56357,,1500,2110,3240,3310,,MD,,6715.699752,7573.980365,8145.839078,8662.978434,,4918.291804,4553.671928,4392.9593,4555.185667,,,,,,,,,,
14,2,C3,1391,B,24,18,50,50,100000,1.6,1.9,1.5,10/11/22,O.marina,,100972.8425,50712.6368,39132.6247,29162.9879,,830,2750,2420,2690,,MD,,6659.891408,7285.515479,7735.379798,8557.969611,,5043.298706,4550.349593,4172.536757,4405.32734,,,,,,,,,,
14,2,C4,1391,B,24,18,50,50,125000,2,1.5,1.5,10/11/22,O.marina,,120748.7533,64568.3311,52056.1247,40125.29113,,980,2860,2410,2890,,MD,,6659.791744,7026.097188,7513.331458,7651.60816,,5013.527713,4490.748741,4046.96335,4053.375463,,,,,,,,,,
14,3,A1,1391,C,24,18,50,50,0,0,3.5,1.5,10/11/22,Control,,397.4549495,312.3179261,482.6589965,1391.189261,,0,0,0,0,,MD,,10847.91022,6491.037207,6205.479574,6687.534496,,5485.11936,4155.374867,3960.89996,4401.811629,,,,,,,,,,
14,3,A2,1391,C,24,18,50,50,25000,0.7,2.8,1.5,10/11/22,Control,,18538.76391,21043.27051,29874.31971,45575.78524,,0,0,0,0,,MD,,6541.610659,7730.239697,9052.315263,9303.117513,,4302.014445,4343.425047,4509.966634,4532.905767,,,,,,,,,,
14,3,B1,1391,C,24,18,50,50,50000,1.4,2.1,1.5,10/11/22,Control,,41450.39344,43331.3785,59059.64647,95034.33299,,0,0,0,0,,MD,,5924.770509,7139.194118,7607.586988,6486.262262,,4099.437451,4186.809023,4021.751244,3714.032644,,,,,,,,,,
14,3,B2,1391,C,24,18,50,50,75000,2.1,1.4,1.5,10/11/22,Control,,61038.63701,64429.2325,82027.13211,124841.6893,,0,0,0,0,,MD,,6155.427414,7122.483949,7088.186261,5860.099972,,4203.325248,4237.29543,3946.23677,3617.534901,,,,,,,,,,
14,3,C1,1391,C,24,18,50,50,100000,2.8,0.7,1.5,10/11/22,Control,,74580.31869,86059.64283,106477.7055,165446.4129,,0,0,0,0,,MD,,6096.948768,6630.798199,6273.841351,4752.570526,,4279.237602,4068.498492,3760.468509,3109.380116,,,,,,,,,,
14,3,C2,1391,C,24,18,50,50,125000,3.4,0.1,1.5,10/11/22,Control,,98417.58883,102317.4534,134448.4928,177636.1099,,0,0,0,0,,MD,,5751.669144,6376.354409,5650.831539,4607.811056,,4173.670297,4021.565542,3591.049781,3081.713609,,,,,,,,,,
14,3,A3,1391,C,24,18,50,50,0,0,3.5,1.5,10/11/22,O.marina,,227.1329405,198.7783918,283.9680094,425.9605479,,1320,3000,2010,2000,,MD,,11483.77174,5944.879399,4735.719034,4585.45115,,2624.649869,4718.788836,3016.306199,2470.230253,,,,,,,,,,
14,3,A4,1391,C,24,18,50,50,25000,0.7,2.8,1.5,10/11/22,O.marina,,16467.00346,5565.816958,4003.894702,3663.154244,,1250,3720,1950,1460,,MD,,6828.532708,8982.537829,8547.920659,8360.673159,,4047.92647,4169.888744,4387.791261,3967.333964,,,,,,,,,,
14,3,B3,1391,C,24,18,50,50,50000,1.4,2.1,1.5,10/11/22,O.marina,,35148.21766,15590.00648,10563.49668,6616.430347,,1520,3250,2800,2040,,MD,,6586.658216,8167.503915,8937.640747,9839.503821,,4148.017402,4043.633333,4142.933218,4392.560039,,,,,,,,,,
14,3,B4,1391,C,24,18,50,50,75000,2.1,1.4,1.5,10/11/22,O.marina,,56014.62287,23368.89886,13885.31081,10364.23281,,1430,3550,1930,2750,,MD,,6362.170728,7951.030036,8870.25194,8773.950918,,4108.314695,4180.686523,3976.36053,4169.988895,,,,,,,,,,
14,3,C3,1391,C,24,18,50,50,100000,2.8,0.7,1.5,10/11/22,O.marina,,80402.1348,33165.22684,21950.06439,15390.22796,,1300,2580,2960,3120,,MD,,6336.216847,7566.654565,8163.809579,8202.831571,,4218.79592,4193.345795,3821.404544,4019.779694,,,,,,,,,,
14,3,C4,1391,C,24,18,50,50,125000,3.4,0.1,1.5,10/11/22,O.marina,,96937.33688,39695.233,26380.21122,23058.03319,,1870,3680,1630,1900,,MD,,6305.455837,7579.333016,7313.056888,7821.234172,,4199.44147,4118.230167,3645.297036,3683.255282,,,,,,,,,,
14,4,A1,1391,D,24,18,50,50,0,0,3.5,1.5,10/11/22,Control,,56.77874993,113.5669188,0,113.5706676,,0,0,0,0,,MH,,1382.947588,3364.536668,0,3828.775016,,2445.511331,1150.388998,0,2929.475709,,,,,,,,,,
14,4,A2,1391,D,24,18,50,50,25000,0.4,3.1,1.5,10/11/22,Control,,29127.44941,35975.80286,49130.27803,74546.39846,,0,0,0,0,,MH,,6142.652802,7206.111554,8260.651766,8759.948287,,5552.403432,4963.391382,4747.613176,4691.017325,,,,,,,,,,
14,4,B1,1391,D,24,18,50,50,50000,0.7,2.8,1.5,10/11/22,Control,,52322.13466,66752.62888,88504.30776,133852.8218,,0,0,0,0,,MH,,6130.539875,6718.880449,7681.104619,7937.649261,,5579.859238,4841.303288,4687.166146,4549.46799,,,,,,,,,,
14,4,B2,1391,D,24,18,50,50,75000,1.1,2.4,1.5,10/11/22,Control,,82783.04374,106830.3278,133773.4656,206483.0951,,0,0,0,0,,MH,,6095.747247,6655.056892,7349.215149,7076.414746,,5523.62366,4825.356739,4652.63239,4402.120425,,,,,,,,,,
14,4,C1,1391,D,24,18,50,50,100000,1.4,2.1,1.5,10/11/22,Control,,102438.65,126301.0112,168613.5517,241210.692,,0,0,0,0,,MH,,6116.682534,6512.896581,6814.55856,6032.16612,,5634.208331,4941.783892,4467.931233,4168.0866,,,,,,,,,,
14,4,C2,1391,D,24,18,50,50,125000,1.8,1.7,1.5,10/11/22,Control,,127970.0354,160211.8738,212569.2416,303644.232,,0,0,0,0,,MH,,6016.759889,6290.338467,6528.176287,5653.836093,,5600.994417,4867.681512,4552.552343,4105.922428,,,,,,,,,,
14,4,A3,1391,D,24,18,50,50,0,0,3.5,1.5,10/11/22,O.marina,,312.2957227,256.4022226,28.40092816,255.6286254,,1870,1700,2120,3070,,MH,,9395.982529,7134.593536,5411.897489,10242.3786,,2372.712961,3821.548388,4165.293375,6362.258418,,,,,,,,,,
14,4,A4,1391,D,24,18,50,50,25000,0.4,3.1,1.5,10/11/22,O.marina,,24047.43549,12579.69407,5168.821594,1533.605541,,1510,1980,2140,3010,,MH,,6619.361784,8404.30451,9756.750136,10484.70959,,5343.981456,4973.76987,4483.787898,4124.863461,,,,,,,,,,
14,4,B3,1391,D,24,18,50,50,50000,0.7,2.8,1.5,10/11/22,O.marina,,44062.63437,19451.4903,9684.331139,2953.589834,,2000,2160,3010,3170,,MH,,6697.78849,7745.64707,9252.692897,9164.878294,,5458.03364,4891.916436,4455.195175,4167.917218,,,,,,,,,,
14,4,B4,1391,D,24,18,50,50,75000,1.1,2.4,1.5,10/11/22,O.marina,,69983.16548,34358.57869,15590.4948,5253.824755,,1320,1970,2840,2910,,MH,,6489.851924,7654.036487,8767.600925,9587.341873,,5470.544713,5012.256171,4389.428492,4527.379163,,,,,,,,,,
14,4,C3,1391,D,24,18,50,50,100000,1.4,2.1,1.5,10/11/22,O.marina,,96059.11294,46484.63184,23485.81778,7497.313953,,1160,2080,3100,2590,,MH,,6342.726324,7540.31959,8562.748618,8703.061834,,5468.212039,5071.637899,4318.290851,4125.822848,,,,,,,,,,
14,4,C4,1391,D,24,18,50,50,125000,1.8,1.7,1.5,10/11/22,O.marina,,118152.9033,62697.83654,30669.73929,9428.214123,,1600,2000,3060,3080,,MH,,6476.142115,7596.197453,8603.177538,9077.455669,,5548.481913,4977.992405,4389.753043,4156.356025,,,,,,,,,,
14,5,A1,1391,E,24,18,50,50,0,0,3.5,1.5,10/11/22,Control,,0,113.5683286,28.3946136,170.3570588,,0,0,0,0,,MH,,0,7508.447541,1084.258028,4700.68621,,0,4117.487116,1084.184222,2531.960964,,,,,,,,,,
